file	obj	non_def	iter	time	best_time
runs/real-tries-10-rmax-5/hartford.txt-k2	8	0	5000	93.481	0
runs/real-tries-10-rmax-5/hartford.txt-k3	10	0	1924	300.127	0
runs/real-tries-10-rmax-5/hartford.txt-k4	11	0	336	300.639	0.379
runs/real-tries-10-rmax-5/hartford.txt-k5	12	0	95	300.965	92.678
runs/real-tries-10-rmax-5/hartford.txt-k6	13	0	63	303.309	24.473
runs/real-tries-10-rmax-5/hartford.txt-k8	14	0	29	310.683	16.245
runs/real-tries-10-rmax-5/henderson.txt-k2	14	0	5001	289.369	25.388
runs/real-tries-10-rmax-5/henderson.txt-k3	16	0	379	300.495	10.55
runs/real-tries-10-rmax-5/henderson.txt-k4	18	0	128	300.016	1.525
runs/real-tries-10-rmax-5/henderson.txt-k5	18	0	76	304.812	58.835
runs/real-tries-10-rmax-5/henderson.txt-k6	19	0	803	300.063	8.872
runs/real-tries-10-rmax-5/henderson.txt-k8	22	0	153	300.569	69.579
runs/real-tries-10-rmax-5/honolulu.txt-k2	30	0	480	600.026	91.116
runs/real-tries-10-rmax-5/honolulu.txt-k3	38	0	142	601.681	91.735
runs/real-tries-10-rmax-5/honolulu.txt-k4	40	0	162	601.783	174.125
runs/real-tries-10-rmax-5/honolulu.txt-k5	47	0	153	601.057	190.64
runs/real-tries-10-rmax-5/honolulu.txt-k6	54	0	34	614.893	88.004
runs/real-tries-10-rmax-5/honolulu.txt-k8	54	0	0	0	0
runs/real-tries-10-rmax-5/houston.txt-k2	44	0	180	604.117	18.188
runs/real-tries-10-rmax-5/houston.txt-k3	55	0	489	603.663	468.081
runs/real-tries-10-rmax-5/houston.txt-k4	59	0	113	603.095	350.798
runs/real-tries-10-rmax-5/houston.txt-k5	69	0	27	624.186	450.861
runs/real-tries-10-rmax-5/houston.txt-k6	75	0	13	617.965	487.462
runs/real-tries-10-rmax-5/houston.txt-k8	75	0	0	0	0
runs/real-tries-10-rmax-5/hungary.txt-k2	11	0	5001	141.143	1.503
runs/real-tries-10-rmax-5/hungary.txt-k3	13	0	835	300.498	2.983
runs/real-tries-10-rmax-5/hungary.txt-k4	14	0	116	300.853	6.651
runs/real-tries-10-rmax-5/hungary.txt-k5	16	0	113	307.899	1.687
runs/real-tries-10-rmax-5/hungary.txt-k6	16	0	69	305.955	125.609
runs/real-tries-10-rmax-5/hungary.txt-k8	18	0	650	300.185	9.424
runs/real-tries-10-rmax-5/ireland-counties.txt-k2	18	0	4018	600.057	7.641
runs/real-tries-10-rmax-5/ireland-counties.txt-k3	21	0	171	602.471	72.842
runs/real-tries-10-rmax-5/ireland-counties.txt-k4	24	0	99	611.279	117.747
runs/real-tries-10-rmax-5/ireland-counties.txt-k5	27	0	714	600.732	430.569
runs/real-tries-10-rmax-5/ireland-counties.txt-k6	28	0	147	602.796	557.965
runs/real-tries-10-rmax-5/ireland-counties.txt-k8	36	2	10	639.144	0
runs/real-tries-10-rmax-5/italy-provinces.txt-k2	61	0	5000	6.349	0
runs/real-tries-10-rmax-5/italy-provinces.txt-k3	74	0	5001	33.444	0
runs/real-tries-10-rmax-5/italy-provinces.txt-k4	78	0	5001	54.942	0.005
runs/real-tries-10-rmax-5/italy-provinces.txt-k5	89	0	5001	98.301	0.013
runs/real-tries-10-rmax-5/italy-provinces.txt-k6	89	0	0	0	0
runs/real-tries-10-rmax-5/italy-provinces.txt-k8	89	0	0	0	0
runs/real-tries-10-rmax-5/italy-regions.txt-k2	14	0	5001	86.279	0.02
runs/real-tries-10-rmax-5/italy-regions.txt-k3	15	0	1754	300.078	0.763
runs/real-tries-10-rmax-5/italy-regions.txt-k4	16	0	253	300.246	0.491
runs/real-tries-10-rmax-5/italy-regions.txt-k5	17	0	103	302.783	0.104
runs/real-tries-10-rmax-5/italy-regions.txt-k6	17	0	61	301.291	146.28
runs/real-tries-10-rmax-5/italy-regions.txt-k8	18	0	43	302.048	3.173
runs/real-tries-10-rmax-5/james-city-county.txt-k2	142	0	5000	0.057	0
runs/real-tries-10-rmax-5/james-city-county.txt-k3	152	0	5000	0.15	0
runs/real-tries-10-rmax-5/james-city-county.txt-k4	158	0	5000	0.672	0
runs/real-tries-10-rmax-5/james-city-county.txt-k5	162	0	114	302.322	0
runs/real-tries-10-rmax-5/james-city-county.txt-k6	164	0	103	300.309	0
runs/real-tries-10-rmax-5/james-city-county.txt-k8	166	0	1279	300.199	0
runs/real-tries-10-rmax-5/japan.txt-k2	28	0	5000	3.035	0
runs/real-tries-10-rmax-5/japan.txt-k3	34	0	5000	8.97	0
runs/real-tries-10-rmax-5/japan.txt-k4	36	0	5001	10.222	0
runs/real-tries-10-rmax-5/japan.txt-k5	40	0	5000	8.068	0
runs/real-tries-10-rmax-5/japan.txt-k6	42	0	5000	3.096	0
runs/real-tries-10-rmax-5/japan.txt-k8	45	0	73	601.265	385.154
runs/real-tries-10-rmax-5/kansas-city.txt-k2	74	0	68	1213.61	228.325
runs/real-tries-10-rmax-5/kansas-city.txt-k3	95	0	481	1203.33	455.78
runs/real-tries-10-rmax-5/kansas-city.txt-k4	103	0	188	1200.53	967.206
runs/real-tries-10-rmax-5/kansas-city.txt-k5	121	0	44	1222.8	1163.71
runs/real-tries-10-rmax-5/kansas-city.txt-k6	121	0	0	0	0
runs/real-tries-10-rmax-5/kansas-city.txt-k8	121	0	0	0	0
runs/real-tries-10-rmax-5/las-vegas.txt-k2	17	0	5000	247.049	17.906
runs/real-tries-10-rmax-5/las-vegas.txt-k3	20	0	421	300.357	0.448
runs/real-tries-10-rmax-5/las-vegas.txt-k4	21	0	118	301.609	39.147
runs/real-tries-10-rmax-5/las-vegas.txt-k5	21	0	85	304.305	75.916
runs/real-tries-10-rmax-5/las-vegas.txt-k6	24	0	1587	300.249	114.38
runs/real-tries-10-rmax-5/las-vegas.txt-k8	25	0	372	300.717	152.198
runs/real-tries-10-rmax-5/le-mans-cantons.txt-k2	19	0	1923	600.263	81.342
runs/real-tries-10-rmax-5/le-mans-cantons.txt-k3	23	0	69	602.527	233.228
runs/real-tries-10-rmax-5/le-mans-cantons.txt-k4	28	0	363	600.303	302.667
runs/real-tries-10-rmax-5/le-mans-cantons.txt-k5	29	0	250	601.962	196.657
runs/real-tries-10-rmax-5/le-mans-cantons.txt-k6	33	0	47	608.713	178.735
runs/real-tries-10-rmax-5/le-mans-cantons.txt-k8	36	0	11	602.061	602.061
runs/real-tries-10-rmax-5/lexington.txt-k2	22	0	3655	600.058	6.984
runs/real-tries-10-rmax-5/lexington.txt-k3	24	0	137	602.004	65.98
runs/real-tries-10-rmax-5/lexington.txt-k4	27	0	95	600.182	375.254
runs/real-tries-10-rmax-5/lexington.txt-k5	30	0	692	600.295	22.345
runs/real-tries-10-rmax-5/lexington.txt-k6	31	0	171	605.791	65.874
runs/real-tries-10-rmax-5/lexington.txt-k8	38	0	15	640.282	329.348
runs/real-tries-10-rmax-5/liberia-central.txt-k2	27	0	847	600.451	0
runs/real-tries-10-rmax-5/liberia-central.txt-k3	34	0	148	604.576	68.295
runs/real-tries-10-rmax-5/liberia-central.txt-k4	36	0	389	601.234	255.518
runs/real-tries-10-rmax-5/liberia-central.txt-k5	41	0	230	602.824	60.878
runs/real-tries-10-rmax-5/liberia-central.txt-k6	44	0	36	620.587	529.913
runs/real-tries-10-rmax-5/liberia-central.txt-k8	44	0	0	0	0
runs/real-tries-10-rmax-5/liberia-east.txt-k2	34	0	338	600.782	64.55
runs/real-tries-10-rmax-5/liberia-east.txt-k3	44	0	272	615.175	520.789
runs/real-tries-10-rmax-5/liberia-east.txt-k4	49	0	346	601.861	109.564
runs/real-tries-10-rmax-5/liberia-east.txt-k5	56	0	55	606.338	433.732
runs/real-tries-10-rmax-5/liberia-east.txt-k6	60	0	14	606.902	606.902
runs/real-tries-10-rmax-5/liberia-east.txt-k8	60	0	0	0	0
runs/real-tries-10-rmax-5/liberia-west.txt-k2	9	0	5000	63.711	0
runs/real-tries-10-rmax-5/liberia-west.txt-k3	10	0	2345	300.009	0.655
runs/real-tries-10-rmax-5/liberia-west.txt-k4	11	0	458	300.843	23.777
runs/real-tries-10-rmax-5/liberia-west.txt-k5	12	0	128	301.621	4.751
runs/real-tries-10-rmax-5/liberia-west.txt-k6	13	0	79	301.861	0.948
runs/real-tries-10-rmax-5/liberia-west.txt-k8	13	0	51	304.772	4.138
runs/real-tries-10-rmax-5/liberia.txt-k2	8	0	5000	44.524	0
runs/real-tries-10-rmax-5/liberia.txt-k3	10	0	4220	300.071	0
runs/real-tries-10-rmax-5/liberia.txt-k4	12	0	845	300.228	0
runs/real-tries-10-rmax-5/liberia.txt-k5	13	0	277	300.633	0
runs/real-tries-10-rmax-5/liberia.txt-k6	13	0	96	303.022	0.514
runs/real-tries-10-rmax-5/liberia.txt-k8	13	0	59	305.313	2.71
runs/real-tries-10-rmax-5/lombardy.txt-k2	7	0	5000	27.338	0
runs/real-tries-10-rmax-5/lombardy.txt-k3	8	0	5000	160.797	0.122
runs/real-tries-10-rmax-5/lombardy.txt-k4	9	0	2458	300.059	0.012
runs/real-tries-10-rmax-5/lombardy.txt-k5	9	0	1187	300.285	0.754
runs/real-tries-10-rmax-5/lombardy.txt-k6	10	0	629	300.133	0.156
runs/real-tries-10-rmax-5/lombardy.txt-k8	11	0	810	300.072	0.06
runs/real-tries-10-rmax-5/london-underground.txt-k2	68	0	82	1200.41	512.089
runs/real-tries-10-rmax-5/london-underground.txt-k3	88	0	469	1200.8	268.753
runs/real-tries-10-rmax-5/london-underground.txt-k4	96	0	159	1201.18	1183.78
runs/real-tries-10-rmax-5/london-underground.txt-k5	114	0	19	1229.84	954.501
runs/real-tries-10-rmax-5/london-underground.txt-k6	114	0	0	0	0
runs/real-tries-10-rmax-5/london-underground.txt-k8	114	0	0	0	0
runs/real-tries-10-rmax-5/london.txt-k2	18	0	4360	600.018	0
runs/real-tries-10-rmax-5/london.txt-k3	21	0	179	603.289	223.436
runs/real-tries-10-rmax-5/london.txt-k4	24	0	216	600.988	517.904
runs/real-tries-10-rmax-5/london.txt-k5	27	0	112	604.491	120.615
runs/real-tries-10-rmax-5/london.txt-k6	27	0	160	604.027	360.477
runs/real-tries-10-rmax-5/london.txt-k8	30	0	594	601.443	312.08
runs/real-tries-10-rmax-5/los-angeles-county.txt-k2	149	0	48	1253.64	0
runs/real-tries-10-rmax-5/los-angeles-county.txt-k3	177	0	45	1231.33	494.368
runs/real-tries-10-rmax-5/los-angeles-county.txt-k4	206	0	56	1214.37	702.559
runs/real-tries-10-rmax-5/los-angeles-county.txt-k5	206	0	0	0	0
runs/real-tries-10-rmax-5/los-angeles-county.txt-k6	206	0	0	0	0
runs/real-tries-10-rmax-5/los-angeles-county.txt-k8	206	0	0	0	0
runs/real-tries-10-rmax-5/los-angeles.txt-k2	57	0	131	1206.74	454.468
runs/real-tries-10-rmax-5/los-angeles.txt-k3	74	0	344	1207.18	0
runs/real-tries-10-rmax-5/los-angeles.txt-k4	78	0	144	1204.46	608.452
runs/real-tries-10-rmax-5/los-angeles.txt-k5	90	0	53	1212.7	471.668
runs/real-tries-10-rmax-5/los-angeles.txt-k6	90	0	0	0	0
runs/real-tries-10-rmax-5/los-angeles.txt-k8	90	0	0	0	0
runs/real-tries-10-rmax-5/louisville.txt-k2	36	0	388	600.937	185.906
runs/real-tries-10-rmax-5/louisville.txt-k3	44	0	582	606.275	559.627
runs/real-tries-10-rmax-5/louisville.txt-k4	48	0	342	601.017	574.029
runs/real-tries-10-rmax-5/louisville.txt-k5	54	0	96	603.34	597.081
runs/real-tries-10-rmax-5/louisville.txt-k6	60	0	17	603.455	235.398
runs/real-tries-10-rmax-5/louisville.txt-k8	60	0	0	0	0
runs/real-tries-10-rmax-5/macon.txt-k2	34	0	5000	0.048	0
runs/real-tries-10-rmax-5/macon.txt-k3	35	0	5000	5.868	0
runs/real-tries-10-rmax-5/macon.txt-k4	36	0	5000	8.565	0
runs/real-tries-10-rmax-5/macon.txt-k5	36	0	5000	5.566	0
runs/real-tries-10-rmax-5/macon.txt-k6	36	0	5000	2.331	0
runs/real-tries-10-rmax-5/macon.txt-k8	36	0	0	0	0
runs/real-tries-10-rmax-5/madrid-districts.txt-k2	10	0	5000	167.76	0
runs/real-tries-10-rmax-5/madrid-districts.txt-k3	12	0	639	300.417	17.456
runs/real-tries-10-rmax-5/madrid-districts.txt-k4	14	0	111	301.935	44.418
runs/real-tries-10-rmax-5/madrid-districts.txt-k5	15	0	58	300.342	32.122
runs/real-tries-10-rmax-5/madrid-districts.txt-k6	16	0	899	300.346	6.262
runs/real-tries-10-rmax-5/madrid-districts.txt-k8	18	0	342	300.053	79.344
runs/real-tries-10-rmax-5/madrid.txt-k2	55	0	95	1207.94	402.838
runs/real-tries-10-rmax-5/madrid.txt-k3	72	0	407	1201.02	863.247
runs/real-tries-10-rmax-5/madrid.txt-k4	82	0	100	1213.21	762.865
runs/real-tries-10-rmax-5/madrid.txt-k5	91	0	17	1248.94	950.819
runs/real-tries-10-rmax-5/madrid.txt-k6	91	0	0	0	0
runs/real-tries-10-rmax-5/madrid.txt-k8	91	0	0	0	0
runs/real-tries-10-rmax-5/malaysia.txt-k2	11	0	5001	24.056	0.129
runs/real-tries-10-rmax-5/malaysia.txt-k3	12	0	5001	181.436	0.016
runs/real-tries-10-rmax-5/malaysia.txt-k4	13	0	2076	300.05	0.071
runs/real-tries-10-rmax-5/malaysia.txt-k5	13	0	830	300.002	0.354
runs/real-tries-10-rmax-5/malaysia.txt-k6	14	0	495	300.372	0.366
runs/real-tries-10-rmax-5/malaysia.txt-k8	14	0	358	300.323	2.332
runs/real-tries-10-rmax-5/manhattan.txt-k2	22	0	4588	600.06	0.416
runs/real-tries-10-rmax-5/manhattan.txt-k3	25	0	267	600.526	4.354
runs/real-tries-10-rmax-5/manhattan.txt-k4	27	0	99	606.76	34.532
runs/real-tries-10-rmax-5/manhattan.txt-k5	28	0	1150	600.18	84.245
runs/real-tries-10-rmax-5/manhattan.txt-k6	29	0	665	600.706	175.309
runs/real-tries-10-rmax-5/manhattan.txt-k8	33	0	82	609.804	498.096
runs/real-tries-10-rmax-5/mexico.txt-k2	18	0	4328	600.065	0.285
runs/real-tries-10-rmax-5/mexico.txt-k3	21	0	220	600.923	37.398
runs/real-tries-10-rmax-5/mexico.txt-k4	23	0	95	606.2	98.862
runs/real-tries-10-rmax-5/mexico.txt-k5	25	0	1940	600.073	12.066
runs/real-tries-10-rmax-5/mexico.txt-k6	26	0	432	600.168	180.97
runs/real-tries-10-rmax-5/mexico.txt-k8	29	0	46	608.639	219.13
runs/real-tries-10-rmax-5/miami.txt-k2	8	0	5000	34.245	0
runs/real-tries-10-rmax-5/miami.txt-k3	10	0	5000	216.761	0
runs/real-tries-10-rmax-5/miami.txt-k4	11	0	1645	300.097	0.012
runs/real-tries-10-rmax-5/miami.txt-k5	11	0	587	300.347	0.55
runs/real-tries-10-rmax-5/miami.txt-k6	11	0	323	300.571	0.767
runs/real-tries-10-rmax-5/miami.txt-k8	12	0	227	300.545	1.812
runs/real-tries-10-rmax-5/milan.txt-k2	42	0	159	601.312	24.891
runs/real-tries-10-rmax-5/milan.txt-k3	52	0	252	606.288	205.464
runs/real-tries-10-rmax-5/milan.txt-k4	57	0	89	613	311.118
runs/real-tries-10-rmax-5/milan.txt-k5	66	0	26	618.433	520.459
runs/real-tries-10-rmax-5/milan.txt-k6	72	0	10	606.911	606.911
runs/real-tries-10-rmax-5/milan.txt-k8	72	0	0	0	0
runs/real-tries-10-rmax-5/milwaukee.txt-k2	83	0	33	1213.28	944.18
runs/real-tries-10-rmax-5/milwaukee.txt-k3	101	0	47	1204	938.105
runs/real-tries-10-rmax-5/milwaukee.txt-k4	121	0	26	1222.67	867.631
runs/real-tries-10-rmax-5/milwaukee.txt-k5	121	0	0	0	0
runs/real-tries-10-rmax-5/milwaukee.txt-k6	121	0	0	0	0
runs/real-tries-10-rmax-5/milwaukee.txt-k8	121	0	0	0	0
runs/real-tries-10-rmax-5/minneapolis-cities.txt-k2	102	0	35	1239.35	1048.69
runs/real-tries-10-rmax-5/minneapolis-cities.txt-k3	119	0	59	1227.31	458.515
runs/real-tries-10-rmax-5/minneapolis-cities.txt-k4	136	0	48	1222.02	977.741
runs/real-tries-10-rmax-5/minneapolis-cities.txt-k5	136	0	0	0	0
runs/real-tries-10-rmax-5/minneapolis-cities.txt-k6	136	0	0	0	0
runs/real-tries-10-rmax-5/minneapolis-cities.txt-k8	136	0	0	0	0
runs/real-tries-10-rmax-5/minneapolis.txt-k2	41	0	190	601.463	1.082
runs/real-tries-10-rmax-5/minneapolis.txt-k3	52	0	530	602.495	0
runs/real-tries-10-rmax-5/minneapolis.txt-k4	56	0	98	601.806	585.672
runs/real-tries-10-rmax-5/minneapolis.txt-k5	64	0	32	601.659	470.558
runs/real-tries-10-rmax-5/minneapolis.txt-k6	71	0	14	622.388	622.388
runs/real-tries-10-rmax-5/minneapolis.txt-k8	71	0	0	0	0
runs/real-tries-10-rmax-5/mississauga.txt-k2	17	0	4003	600.132	10.521
runs/real-tries-10-rmax-5/mississauga.txt-k3	20	0	165	601.185	62.279
runs/real-tries-10-rmax-5/mississauga.txt-k4	23	0	133	602.079	420.458
runs/real-tries-10-rmax-5/mississauga.txt-k5	24	0	396	600.63	46.539
runs/real-tries-10-rmax-5/mississauga.txt-k6	26	0	116	604.436	162.808
runs/real-tries-10-rmax-5/mississauga.txt-k8	30	0	13	653.891	312.499
runs/real-tries-10-rmax-5/montreal.txt-k2	12	0	5001	114.149	0.04
runs/real-tries-10-rmax-5/montreal.txt-k3	14	0	1055	300.319	0.641
runs/real-tries-10-rmax-5/montreal.txt-k4	15	0	131	300.912	2.208
runs/real-tries-10-rmax-5/montreal.txt-k5	16	0	85	300.73	7.228
runs/real-tries-10-rmax-5/montreal.txt-k6	17	0	82	303.159	12.593
runs/real-tries-10-rmax-5/montreal.txt-k8	19	0	1410	300.099	13.556
runs/real-tries-10-rmax-5/moscow.txt-k2	62	0	5000	0.304	0
runs/real-tries-10-rmax-5/moscow.txt-k3	79	0	5000	0.681	0
runs/real-tries-10-rmax-5/moscow.txt-k4	86	0	5000	0.757	0
runs/real-tries-10-rmax-5/moscow.txt-k5	97	0	20	1229.06	956.878
runs/real-tries-10-rmax-5/moscow.txt-k6	0	0	0	0	0
runs/real-tries-10-rmax-5/moscow.txt-k8	0	0	0	0	0
runs/real-tries-10-rmax-5/new-haven.txt-k2	11	0	5001	142.12	0.012
runs/real-tries-10-rmax-5/new-haven.txt-k3	13	0	769	300.287	0.125
runs/real-tries-10-rmax-5/new-haven.txt-k4	14	0	119	300.361	74.42
runs/real-tries-10-rmax-5/new-haven.txt-k5	16	0	128	302.002	1.01
runs/real-tries-10-rmax-5/new-haven.txt-k6	16	0	54	305.674	12.107
runs/real-tries-10-rmax-5/new-haven.txt-k8	18	0	709	300.31	107.983
runs/real-tries-10-rmax-5/new-orleans.txt-k2	32	0	260	601.542	41.498
runs/real-tries-10-rmax-5/new-orleans.txt-k3	41	0	265	602.902	0
runs/real-tries-10-rmax-5/new-orleans.txt-k4	46	0	66	600.445	26.356
runs/real-tries-10-rmax-5/new-orleans.txt-k5	53	0	18	608.955	266.703
runs/real-tries-10-rmax-5/new-orleans.txt-k6	56	0	10	629.041	629.041
runs/real-tries-10-rmax-5/new-orleans.txt-k8	56	0	0	0	0
runs/real-tries-10-rmax-5/new-york-city-boroughs.txt-k2	4	0	5000	0.161	0
runs/real-tries-10-rmax-5/new-york-city-boroughs.txt-k3	5	0	5000	0.219	0
runs/real-tries-10-rmax-5/new-york-city-boroughs.txt-k4	5	0	0	0	0
runs/real-tries-10-rmax-5/new-york-city-boroughs.txt-k5	5	0	0	0	0
runs/real-tries-10-rmax-5/new-york-city-boroughs.txt-k6	5	0	0	0	0
runs/real-tries-10-rmax-5/new-york-city-boroughs.txt-k8	5	0	0	0	0
runs/real-tries-10-rmax-5/nordrhein-westfalen.txt-k2	194	0	249	1205.23	0
runs/real-tries-10-rmax-5/nordrhein-westfalen.txt-k3	236	0	17	1238.61	787.038
runs/real-tries-10-rmax-5/nordrhein-westfalen.txt-k4	236	0	0	0	0
runs/real-tries-10-rmax-5/nordrhein-westfalen.txt-k5	236	0	0	0	0
runs/real-tries-10-rmax-5/nordrhein-westfalen.txt-k6	236	0	0	0	0
runs/real-tries-10-rmax-5/nordrhein-westfalen.txt-k8	236	0	0	0	0
runs/real-tries-10-rmax-5/norfolk.txt-k2	37	0	171	601.831	30.831
runs/real-tries-10-rmax-5/norfolk.txt-k3	49	0	457	600.644	571.668
runs/real-tries-10-rmax-5/norfolk.txt-k4	53	0	78	610.317	417.115
runs/real-tries-10-rmax-5/norfolk.txt-k5	64	0	17	606.864	388.422
runs/real-tries-10-rmax-5/norfolk.txt-k6	68	0	11	646.226	589.056
runs/real-tries-10-rmax-5/norfolk.txt-k8	68	0	0	0	0
runs/real-tries-10-rmax-5/oakland.txt-k2	63	0	88	1204.22	457.983
runs/real-tries-10-rmax-5/oakland.txt-k3	80	0	355	1202.46	0
runs/real-tries-10-rmax-5/oakland.txt-k4	86	0	69	1200	488.304
runs/real-tries-10-rmax-5/oakland.txt-k5	100	0	20	1266.15	1012.04
runs/real-tries-10-rmax-5/oakland.txt-k6	100	0	0	0	0
runs/real-tries-10-rmax-5/oakland.txt-k8	100	0	0	0	0
runs/real-tries-10-rmax-5/oceania.txt-k2	24	0	0	0	0
runs/real-tries-10-rmax-5/oceania.txt-k3	24	0	0	0	0
runs/real-tries-10-rmax-5/oceania.txt-k4	24	0	0	0	0
runs/real-tries-10-rmax-5/oceania.txt-k5	24	0	0	0	0
runs/real-tries-10-rmax-5/oceania.txt-k6	24	0	0	0	0
runs/real-tries-10-rmax-5/oceania.txt-k8	24	0	0	0	0
runs/real-tries-10-rmax-5/olympia.txt-k2	33	0	5000	1.053	0
runs/real-tries-10-rmax-5/olympia.txt-k3	37	0	5000	2.283	0
runs/real-tries-10-rmax-5/olympia.txt-k4	40	0	5000	2.533	0
runs/real-tries-10-rmax-5/olympia.txt-k5	41	0	5000	1.263	0
runs/real-tries-10-rmax-5/olympia.txt-k6	43	0	5000	15.968	0
runs/real-tries-10-rmax-5/olympia.txt-k8	44	0	64	303.718	202.613
runs/real-tries-10-rmax-5/oman-provinces.txt-k2	28	0	5000	0.143	0
runs/real-tries-10-rmax-5/oman-provinces.txt-k3	33	0	5000	0.192	0
runs/real-tries-10-rmax-5/oman-provinces.txt-k4	36	0	642	600.936	26.146
runs/real-tries-10-rmax-5/oman-provinces.txt-k5	38	0	516	600.06	350.926
runs/real-tries-10-rmax-5/oman-provinces.txt-k6	45	0	56	607.058	148.063
runs/real-tries-10-rmax-5/oman-provinces.txt-k8	49	0	14	634.679	232.819
runs/real-tries-10-rmax-5/oman.txt-k2	5	0	5000	1.676	0
runs/real-tries-10-rmax-5/oman.txt-k3	6	0	5000	5.739	0
runs/real-tries-10-rmax-5/oman.txt-k4	7	0	5000	8.837	0
runs/real-tries-10-rmax-5/oman.txt-k5	8	0	5000	8.492	0
runs/real-tries-10-rmax-5/oman.txt-k6	8	0	5000	3.304	0
runs/real-tries-10-rmax-5/oman.txt-k8	8	0	0	0	0
runs/real-tries-10-rmax-5/orlando.txt-k2	69	0	5000	0.049	0
runs/real-tries-10-rmax-5/orlando.txt-k3	84	0	344	1203.57	303.55
runs/real-tries-10-rmax-5/orlando.txt-k4	88	0	212	1201.01	415.064
runs/real-tries-10-rmax-5/orlando.txt-k5	101	0	56	1221.65	621.673
runs/real-tries-10-rmax-5/orlando.txt-k6	101	0	0	0	0
runs/real-tries-10-rmax-5/orlando.txt-k8	101	0	0	0	0
runs/real-tries-10-rmax-5/paris.txt-k2	20	0	0	0	0
runs/real-tries-10-rmax-5/paris.txt-k3	20	0	0	0	0
runs/real-tries-10-rmax-5/paris.txt-k4	20	0	0	0	0
runs/real-tries-10-rmax-5/paris.txt-k5	20	0	0	0	0
runs/real-tries-10-rmax-5/paris.txt-k6	20	0	0	0	0
runs/real-tries-10-rmax-5/paris.txt-k8	20	0	0	0	0
runs/real-tries-10-rmax-5/peaks.txt-k2	42	0	178	602.448	97.253
runs/real-tries-10-rmax-5/peaks.txt-k3	56	0	475	600.844	0
runs/real-tries-10-rmax-5/peaks.txt-k4	60	0	96	602.696	162.367
runs/real-tries-10-rmax-5/peaks.txt-k5	68	0	28	608.927	559.055
runs/real-tries-10-rmax-5/peaks.txt-k6	77	0	12	606.816	574.918
runs/real-tries-10-rmax-5/peaks.txt-k8	77	0	0	0	0
runs/real-tries-10-rmax-5/philadelphia.txt-k2	76	0	57	1219.53	43.664
runs/real-tries-10-rmax-5/philadelphia.txt-k3	96	0	550	1200.59	968.882
runs/real-tries-10-rmax-5/philadelphia.txt-k4	105	0	110	1200.21	940.829
runs/real-tries-10-rmax-5/philadelphia.txt-k5	105	0	0	0	0
runs/real-tries-10-rmax-5/philadelphia.txt-k6	105	0	0	0	0
runs/real-tries-10-rmax-5/philadelphia.txt-k8	105	0	0	0	0
runs/real-tries-10-rmax-5/phoenix.txt-k2	10	0	5000	37.811	0
runs/real-tries-10-rmax-5/phoenix.txt-k3	12	0	5000	292.647	0.186
runs/real-tries-10-rmax-5/phoenix.txt-k4	12	0	1154	300.167	2.303
runs/real-tries-10-rmax-5/phoenix.txt-k5	13	0	387	300.396	0.718
runs/real-tries-10-rmax-5/phoenix.txt-k6	13	0	189	300.883	179.332
runs/real-tries-10-rmax-5/phoenix.txt-k8	14	0	131	301.102	0.427
runs/real-tries-10-rmax-5/pittsburgh.txt-k2	45	0	5000	0.054	0
runs/real-tries-10-rmax-5/pittsburgh.txt-k3	53	0	1373	300.244	0
runs/real-tries-10-rmax-5/pittsburgh.txt-k4	61	0	186	300.113	0.683
runs/real-tries-10-rmax-5/pittsburgh.txt-k5	67	0	75	303.399	19.645
runs/real-tries-10-rmax-5/pittsburgh.txt-k6	72	0	56	301.551	30.163
runs/real-tries-10-rmax-5/pittsburgh.txt-k8	81	0	37	301.708	59.455
runs/real-tries-10-rmax-5/poland.txt-k2	8	0	5000	66.56	0
runs/real-tries-10-rmax-5/poland.txt-k3	10	0	2337	300.026	0
runs/real-tries-10-rmax-5/poland.txt-k4	11	0	411	300.239	0.076
runs/real-tries-10-rmax-5/poland.txt-k5	12	0	110	300.165	2.523
runs/real-tries-10-rmax-5/poland.txt-k6	13	0	79	303.542	1.775
runs/real-tries-10-rmax-5/poland.txt-k8	13	0	35	306.558	59.572
runs/real-tries-10-rmax-5/portland.txt-k2	34	0	5000	2.051	0
runs/real-tries-10-rmax-5/portland.txt-k3	41	0	5000	6.34	0
runs/real-tries-10-rmax-5/portland.txt-k4	47	0	5000	11.405	0
runs/real-tries-10-rmax-5/portland.txt-k5	53	0	5000	8.54	0
runs/real-tries-10-rmax-5/portland.txt-k6	55	0	5000	3.925	0
runs/real-tries-10-rmax-5/portland.txt-k8	55	0	0	0	0
runs/real-tries-10-rmax-5/providence.txt-k2	13	0	4545	300.023	0
runs/real-tries-10-rmax-5/providence.txt-k3	15	0	310	300.058	158.651
runs/real-tries-10-rmax-5/providence.txt-k4	17	0	96	300.053	100.959
runs/real-tries-10-rmax-5/providence.txt-k5	18	0	995	300.04	89.675
runs/real-tries-10-rmax-5/providence.txt-k6	20	0	411	300.19	5.482
runs/real-tries-10-rmax-5/providence.txt-k8	22	0	82	300.85	15.092
runs/real-tries-10-rmax-5/quebec.txt-k2	9	0	5001	90.672	0.489
runs/real-tries-10-rmax-5/quebec.txt-k3	10	0	1473	300.001	1.616
runs/real-tries-10-rmax-5/quebec.txt-k4	11	0	281	300.081	34.056
runs/real-tries-10-rmax-5/quebec.txt-k5	12	0	82	300.748	10.894
