file	obj	non_def	iter	time	best_time
30_0.5_k2_600	8	0	4856	600.045	3.061
30_0.5_k2_700	8	0	4815	600.147	0.701
30_0.5_k2_800	8	0	4829	600.081	0.466
30_0.5_k2_900	8	0	4890	600.114	0.863
30_0.5_k3_100	10	0	194	601.179	10.558
30_0.5_k3_1000	10	0	184	601.559	64.72
30_0.5_k3_200	10	0	187	602.311	16.573
30_0.5_k3_300	10	0	198	601.494	10.909
30_0.5_k3_400	10	0	195	602.387	16.679
30_0.5_k3_500	10	0	182	603.179	47.276
30_0.5_k3_600	10	0	191	601.506	14.138
30_0.5_k3_700	10	0	197	601.18	17.764
30_0.5_k3_800	10	0	191	602.469	26.232
30_0.5_k3_900	10	0	187	604.379	40.982
30_0.5_k4_100	12	0	38	601.766	114.136
30_0.5_k4_1000	12	0	30	607.853	270.228
30_0.5_k4_200	12	0	34	606.491	142.945
30_0.5_k4_300	12	0	36	631.143	111.772
30_0.5_k4_400	12	0	40	614.714	269.169
30_0.5_k4_500	12	0	34	608.656	71.623
30_0.5_k4_600	12	0	34	620.343	11.241
30_0.5_k4_700	12	0	30	602.521	67.345
30_0.5_k4_800	12	0	45	609.345	321.375
30_0.5_k4_900	12	0	34	618.85	224.169
30_0.5_k5_100	14	0	29	661.665	304.936
30_0.5_k5_1000	13	0	27	632.66	334.93
30_0.5_k5_200	14	0	28	626.974	322.646
30_0.5_k5_300	15	0	30	625.064	0
30_0.5_k5_400	14	0	32	600.413	600.413
30_0.5_k5_500	14	0	22	603.219	271.29
30_0.5_k5_600	14	0	20	632.324	262.905
30_0.5_k5_700	14	0	34	607.342	341.446
30_0.5_k5_800	14	0	18	716.707	216.938
30_0.5_k5_900	14	0	23	616.755	328.097
30_0.6_k2_100	5	0	5001	402.411	0
30_0.6_k2_1000	5	0	5001	401.169	0
30_0.6_k2_200	5	0	5001	406.43	0
30_0.6_k2_300	5	0	5001	398.548	0
30_0.6_k2_400	5	0	5001	419.885	0
30_0.6_k2_500	5	0	5001	414.691	0
30_0.6_k2_600	5	0	5001	400.498	0
30_0.6_k2_700	5	0	5001	409.38	0
30_0.6_k2_800	5	0	5001	411.549	0
30_0.6_k2_900	5	0	5001	403.256	0
30_0.6_k3_100	6	0	287	601.183	0
30_0.6_k3_1000	6	0	287	600.169	0
30_0.6_k3_200	6	0	299	600.843	0
30_0.6_k3_300	6	0	298	600.632	0
30_0.6_k3_400	6	0	296	602.482	0
30_0.6_k3_500	6	0	306	601.624	0
30_0.6_k3_600	6	0	307	601.573	0
30_0.6_k3_700	6	0	304	600.115	0
30_0.6_k3_800	6	0	297	601.127	0
30_0.6_k3_900	6	0	311	602.55	0
30_0.6_k4_100	7	0	45	613.573	0
30_0.6_k4_1000	7	0	38	603.475	0
30_0.6_k4_200	7	0	37	614.414	0
30_0.6_k4_300	7	0	44	613.703	0
30_0.6_k4_400	7	0	38	609.425	0
30_0.6_k4_500	7	0	36	612.392	0
30_0.6_k4_600	7	0	48	615.245	0
30_0.6_k4_700	7	0	35	614.686	0
30_0.6_k4_800	7	0	39	601.9	0
30_0.6_k4_900	7	0	38	608.42	0
30_0.6_k5_100	7	0	45	617.673	36.318
30_0.6_k5_1000	7	0	39	614.564	24.652
30_0.6_k5_200	7	0	41	613.067	11.196
30_0.6_k5_300	7	0	37	609.165	8.026
30_0.6_k5_400	7	0	41	613.396	23.766
30_0.6_k5_500	7	0	39	610.747	14.161
30_0.6_k5_600	7	0	36	601.055	10.159
30_0.6_k5_700	7	0	41	607.226	20.225
30_0.6_k5_800	7	0	41	600.105	23.618
30_0.6_k5_900	7	0	41	611.464	23.378
50_0.3_k2_100	13	0	709	600.589	3.479
50_0.3_k2_1000	13	0	718	600.178	6.42
50_0.3_k2_200	13	0	754	601.115	2.018
50_0.3_k2_300	13	0	715	600.122	4.697
50_0.3_k2_400	13	0	722	600.16	1.603
50_0.3_k2_500	13	0	702	600.621	0.849
50_0.3_k2_600	13	0	702	600.102	0.295
50_0.3_k2_700	13	0	726	601.139	0.466
50_0.3_k2_800	13	0	721	600.743	2.824
50_0.3_k2_900	13	0	696	600.069	14.892
50_0.3_k3_100	16	0	39	600.508	158.618
50_0.3_k3_1000	16	0	42	614.347	106.131
50_0.3_k3_200	16	0	41	610.91	27.805
50_0.3_k3_300	16	0	42	606.209	362.96
50_0.3_k3_400	16	0	41	607	82.102
50_0.3_k3_500	16	0	47	612.331	592.513
50_0.3_k3_600	16	0	46	609.347	530.344
50_0.3_k3_700	16	0	42	606.51	75.717
50_0.3_k3_800	16	0	45	604.691	17.493
50_0.3_k3_900	16	0	44	604.409	310.476
50_0.3_k4_100	21	0	20	602.007	0
50_0.3_k4_1000	21	0	26	667.979	0
50_0.3_k4_200	21	0	24	602.734	0
50_0.3_k4_300	21	0	30	649.767	0
50_0.3_k4_400	21	0	34	604.579	0
50_0.3_k4_500	21	0	22	600.123	0
50_0.3_k4_600	21	0	20	622.505	0
50_0.3_k4_700	21	0	23	619.311	0
50_0.3_k4_800	21	0	23	616.634	0
50_0.3_k4_900	21	0	26	640.245	0
50_0.3_k5_100	24	0	19	632.015	0
50_0.3_k5_1000	24	0	15	670.038	0
50_0.3_k5_200	24	0	17	608.403	0
50_0.3_k5_300	24	0	15	679.479	0
50_0.3_k5_400	24	0	10	626.422	0
50_0.3_k5_500	24	0	28	613.477	0
50_0.3_k5_600	24	0	19	629.537	0
50_0.3_k5_700	24	0	14	655.203	0
50_0.3_k5_800	24	0	16	619.573	0
50_0.3_k5_900	24	0	14	696.622	0
50_0.4_k2_100	10	0	758	600.611	7.941
50_0.4_k2_1000	10	0	731	600.16	9.881
50_0.4_k2_200	10	0	771	600.301	9.966
50_0.4_k2_300	10	0	757	601.002	7.784
50_0.4_k2_400	10	0	731	600.116	12.883
50_0.4_k2_500	10	0	764	601.197	0.09
50_0.4_k2_600	10	0	771	600.47	17.471
50_0.4_k2_700	10	0	768	600.418	7.941
50_0.4_k2_800	10	0	760	600.389	1.13
50_0.4_k2_900	10	0	736	600.319	1.516
50_0.4_k3_100	13	0	30	605.378	10.236
50_0.4_k3_1000	13	0	32	603.093	184.896
50_0.4_k3_200	14	0	37	608.673	0
50_0.4_k3_300	13	0	34	608.697	4.48
50_0.4_k3_400	13	0	33	611.778	107.13
50_0.4_k3_500	13	0	36	623.534	49.749
50_0.4_k3_600	13	0	33	606.892	3.208
50_0.4_k3_700	13	0	36	618.536	199.125
50_0.4_k3_800	13	0	41	620.81	477.837
50_0.4_k3_900	13	0	32	612.051	137.686
50_0.4_k4_100	15	0	12	607.793	64.445
50_0.4_k4_1000	16	0	12	611.904	0
50_0.4_k4_200	16	0	13	636.249	0
50_0.4_k4_300	15	0	13	629.59	7.831
50_0.4_k4_400	16	0	10	616.12	0
50_0.4_k4_500	16	0	16	611.883	0
50_0.4_k4_600	16	0	15	615.949	0
50_0.4_k4_700	15	0	13	635.045	106.287
50_0.4_k4_800	16	0	12	622.624	0
50_0.4_k4_900	15	0	11	615.535	8.924
50_0.4_k5_100	18	0	8	637.414	0
50_0.4_k5_1000	18	0	9	685.684	0
50_0.4_k5_200	18	0	8	611.234	0
50_0.4_k5_300	18	0	9	830.917	0
50_0.4_k5_400	18	0	8	620.043	0
50_0.4_k5_500	18	0	6	644.48	0
50_0.4_k5_600	18	0	8	622.923	0
50_0.4_k5_700	18	0	7	633.11	0
50_0.4_k5_800	18	0	8	719.285	0
50_0.4_k5_900	17	0	8	611.564	188.898
50_0.5_k2_100	6	0	1086	600.015	7.023
50_0.5_k2_1000	6	0	1163	600.179	2.7
50_0.5_k2_200	6	0	1173	600.264	8.911
50_0.5_k2_300	6	0	1128	600.445	3.009
50_0.5_k2_400	6	0	1157	600.707	1.988
50_0.5_k2_500	6	0	1152	600.397	3.194
50_0.5_k2_600	6	0	1165	600.138	1.382
50_0.5_k2_700	6	0	1148	600.124	3.251
50_0.5_k2_800	6	0	1134	600.147	5.387
50_0.5_k2_900	6	0	1148	600.003	2.88
50_0.5_k3_100	8	0	38	615.398	19.157
50_0.5_k3_1000	8	0	39	628.487	54.348
50_0.5_k3_200	8	0	39	608.842	428.254
50_0.5_k3_300	9	0	29	617.734	8.814
50_0.5_k3_400	8	0	36	607.706	203.856
50_0.5_k3_500	8	0	39	620.551	130.063
50_0.5_k3_600	9	0	33	604.545	112.581
50_0.5_k3_700	8	0	38	611.547	104.836
50_0.5_k3_800	9	0	30	627.619	99.421
50_0.5_k3_900	9	0	32	605.504	125.495
50_0.5_k4_100	11	0	11	608.084	12.808
50_0.5_k4_1000	11	0	15	653.49	56.373
50_0.5_k4_200	11	0	17	665.806	243.305
50_0.5_k4_300	10	0	18	637.852	134.952
50_0.5_k4_400	11	0	17	661.848	564.767
50_0.5_k4_500	11	0	23	612.194	288.142
50_0.5_k4_600	12	0	29	691.019	0
50_0.5_k4_700	12	0	16	616.237	0
50_0.5_k4_800	11	0	12	657.107	256.395
50_0.5_k4_900	11	0	10	656.848	13.828
50_0.5_k5_100	14	0	10	731.565	0
50_0.5_k5_1000	13	0	6	629.312	48.153
50_0.5_k5_200	13	0	9	600.326	158.441
50_0.5_k5_300	13	0	10	809.602	262.646
50_0.5_k5_400	14	0	10	683.515	0
50_0.5_k5_500	14	0	9	623.422	0
50_0.5_k5_600	14	0	9	606.287	0
50_0.5_k5_700	14	0	10	690.876	0
50_0.5_k5_800	14	0	9	713.439	0
50_0.5_k5_900	14	0	10	692.489	0
50_0.6_k2_100	5	0	1430	600.448	2.073
50_0.6_k2_1000	5	0	1366	600.315	0.262
50_0.6_k2_200	5	0	1382	600.444	3.413
50_0.6_k2_300	5	0	1350	600.033	2.286
50_0.6_k2_400	5	0	1417	600.572	0.919
50_0.6_k2_500	5	0	1357	600.481	2.175
50_0.6_k2_600	5	0	1375	600.411	7.258
50_0.6_k2_700	5	0	1415	600.428	0.2
50_0.6_k2_800	5	0	1441	600.111	1.975
50_0.6_k2_900	5	0	1423	600.047	0.737
50_0.6_k3_100	6	0	67	606.437	174.07
50_0.6_k3_1000	6	0	65	602.436	8.257
50_0.6_k3_200	6	0	75	605.922	3.326
50_0.6_k3_300	6	0	69	603.174	20.169
50_0.6_k3_400	6	0	62	607.82	264.413
50_0.6_k3_500	6	0	74	602.464	37.867
50_0.6_k3_600	6	0	68	602.91	2.558
50_0.6_k3_700	6	0	57	604.534	341.793
50_0.6_k3_800	6	0	68	607.044	18.632
50_0.6_k3_900	6	0	70	607.004	5.996
50_0.6_k4_100	7	0	23	630.626	17.972
50_0.6_k4_1000	7	0	24	612.302	9.643
50_0.6_k4_200	7	0	24	601.436	31.653
50_0.6_k4_300	7	0	25	603.279	17.731
50_0.6_k4_400	7	0	25	606.697	9.03
50_0.6_k4_500	7	0	25	620.652	13.441
50_0.6_k4_600	7	0	25	620.96	26.711
50_0.6_k4_700	7	0	27	609.962	5.632
50_0.6_k4_800	7	0	25	611.793	4.432
50_0.6_k4_900	7	0	39	608.709	32.266
50_0.6_k5_100	7	0	23	604.739	160.671
50_0.6_k5_1000	7	0	18	613.955	113.343
50_0.6_k5_200	7	0	21	604.479	89.896
50_0.6_k5_300	7	0	16	617.636	236.538
50_0.6_k5_400	7	0	20	610.74	158.718
50_0.6_k5_500	7	0	18	613.166	158.634
50_0.6_k5_600	7	0	21	612.346	153.667
50_0.6_k5_700	7	0	21	607.932	107.349
50_0.6_k5_800	7	0	20	600.484	123.664
50_0.6_k5_900	7	0	22	616.496	65.363
